date_downloaded,TDU_service_territory,supplier_name,plan_id,incumbent_flag,plan_order_rank,contract_term_1,contract_term_2,early_termination_fee,enrollment_fee,percent_renewable,rate_type,variable_rate_1,variable_rate_2,fixed_charge,additional_incentives,enroll_online,new_customer_only,estimated_monthly_cost,estimated_savings
05/15/2020 04:50:33,UI,Think Energy,121796,False,38,6,,45.00,0.00,1.00,Fixed,0.0860,,0.00,,False,True,64.50,14.71
05/15/2020 04:50:33,UI,Think Energy,121806,False,39,18,,45.00,0.00,1.00,Fixed,0.0880,,0.00,,False,True,66.00,13.21
05/15/2020 04:50:33,UI,Energy Rewards,120941,False,40,12,,0.00,0.00,1.00,Fixed,0.0899,,0.00,,False,False,67.43,11.78
05/15/2020 04:50:33,UI,Energy Rewards,120946,False,41,24,,50.00,0.00,1.00,Fixed,0.0899,,0.00,,False,False,67.43,11.78
05/15/2020 04:50:33,UI,"Viridian Energy, LLC",121071,False,42,24,,50.00,0.00,0.50,Fixed,0.0899,,0.00,,False,False,67.43,11.78
05/15/2020 04:50:33,UI,"Viridian Energy, LLC",121076,False,43,12,,50.00,0.00,0.50,Fixed,0.0899,,0.00,,False,False,67.43,11.78
05/15/2020 04:50:33,UI,Think Energy,121801,False,44,12,,45.00,0.00,1.00,Fixed,0.0900,,0.00,,False,True,67.50,11.71
05/15/2020 04:50:33,UI,Direct Energy,121201,False,45,24,,0.00,0.00,1.00,Fixed,0.0909,,0.00,,True,True,68.18,11.03
05/15/2020 04:50:33,UI,"Major Energy Electric Services, LLC",119756,False,46,12,,0.00,0.00,0.29,Fixed,0.0909,,0.00,,True,True,68.18,11.03
05/15/2020 04:50:33,UI,"Connecticut Gas &amp; Electric, Inc.",120856,False,47,18,,50.00,0.00,0.29,Fixed,0.0910,,0.00,,False,False,68.25,10.96
05/15/2020 04:50:33,UI,Think Energy,121811,False,48,24,,45.00,0.00,1.00,Fixed,0.0910,,0.00,,False,True,68.25,10.96
05/15/2020 04:50:33,UI,"Discount Power, Inc.",121116,False,49,12,,0.00,0.00,0.29,Fixed,0.0917,,0.00,Includes monthly online shopping/dining rewards program.,True,True,68.78,10.43
05/15/2020 04:50:33,UI,"Starion Energy, Inc.",119936,False,50,6,,0.00,0.00,1.00,Fixed,0.0939,,0.00,Contact supplier regarding the renewable energy content of this offer.,False,True,70.43,8.78
05/15/2020 04:50:33,UI,North American Power,121221,False,51,12,,50.00,0.00,1.00,Fixed,0.0954,,0.00,,False,False,71.55,7.66
05/15/2020 04:50:34,UI,"XOOM Energy Connecticut, LLC",117701,False,52,12,,50.00,0.00,0.50,Fixed,0.0959,,0.00,,False,False,71.93,7.28
05/15/2020 04:50:34,UI,"XOOM Energy Connecticut, LLC",117711,False,53,12,,50.00,0.00,0.29,Fixed,0.0979,,0.00,Supplier will make a charitable donation based on customer usage. Contact XOOM for details.,False,False,73.43,5.78
05/15/2020 04:50:34,UI,"Connecticut Gas &amp; Electric, Inc.",120841,False,54,12,,50.00,0.00,1.00,Fixed,0.0980,,0.00,,False,False,73.50,5.71
05/15/2020 04:50:34,UI,"Discount Power, Inc.",121121,False,55,18,,0.00,0.00,1.00,Fixed,0.0987,,0.00,Includes monthly online shopping/dining rewards program.,True,True,74.02,5.19
05/15/2020 04:50:34,UI,"Constellation NewEnergy, Inc.",121141,False,56,12,,50.00,0.00,0.29,Fixed,0.0999,,0.00,,False,False,74.93,4.28
05/15/2020 04:50:34,UI,"Constellation NewEnergy, Inc.",121146,False,57,36,,50.00,0.00,0.29,Fixed,0.0999,,0.00,,False,False,74.93,4.28
05/15/2020 04:50:34,UI,"XOOM Energy Connecticut, LLC",117706,False,58,12,,50.00,0.00,0.29,Fixed,0.0999,,0.00,,False,False,74.93,4.28
05/15/2020 04:50:34,UI,"XOOM Energy Connecticut, LLC",117731,False,59,18,,50.00,0.00,0.29,Fixed,0.0999,,0.00,,False,False,74.93,4.28
05/15/2020 04:50:34,UI,"Constellation NewEnergy, Inc.",121151,False,60,12,,50.00,0.00,1.00,Fixed,0.1019,,0.00,,False,False,76.43,2.78
05/15/2020 04:50:34,UI,"Starion Energy, Inc.",119941,False,61,12,,0.00,0.00,1.00,Fixed,0.1029,,0.00,Contact supplier regarding the renewable energy content of this offer.,False,True,77.18,2.03
05/15/2020 04:50:34,UI,"Connecticut Gas &amp; Electric, Inc.",120846,False,62,24,,50.00,0.00,1.00,Fixed,0.1030,,0.00,,False,False,77.25,1.96
05/15/2020 04:50:34,UI,"Connecticut Gas &amp; Electric, Inc.",120851,False,63,36,,50.00,0.00,1.00,Fixed,0.1039,,0.00,,False,False,77.93,1.28
05/15/2020 04:50:34,UI,"Clearview Electric, Inc.",82371,False,64,12,,50.00,0.00,1.00,Fixed,0.1079,,0.00,"Electric vehicle charger rebate and free weekend EV charging, not to exceed 250 kWhrs per month. Contact supplier for details.",False,False,80.93,-1.72
05/15/2020 04:50:34,UI,"Connecticut Gas &amp; Electric, Inc.",120861,False,65,48,,50.00,0.00,1.00,Fixed,0.1080,,0.00,,False,False,81.00,-1.79
05/15/2020 04:50:34,UI,"Liberty Power Holdings, LLC",121686,False,66,24,,50.00,0.00,1.00,Fixed,0.1099,,0.00,$30 Gift Card Offer upon completion of plan’s 6th billing cycle.,False,False,82.43,-3.22
05/15/2020 04:50:34,UI,Town Square Energy,97701,False,67,12,,0.00,0.00,1.00,Fixed,0.1189,,0.00,,False,False,89.18,-9.97
05/15/2020 04:50:34,UI,Ambit Energy,121741,False,68,12,,0.00,0.00,0.29,Fixed,0.1199,,0.00,,False,False,89.93,-10.72
05/15/2020 04:50:34,UI,"Choice Energy, LLC",115191,False,69,24,,50.00,0.00,0.29,Fixed,0.1299,,0.00,"Effective 1/1/2020.   Offered until 12/31/2020, but may expire earlier at supplier's discretion.",False,True,97.43,-18.22
05/15/2020 04:50:34,UI,Ambit Energy,121746,False,70,12,,0.00,0.00,1.00,Fixed,0.1381,,0.00,,False,False,103.58,-24.37
