date_downloaded,TDU_service_territory,supplier_name,plan_id,incumbent_flag,plan_order_rank,contract_term_1,contract_term_2,early_termination_fee,enrollment_fee,percent_renewable,rate_type,variable_rate_1,variable_rate_2,fixed_charge,additional_incentives,enroll_online,new_customer_only,estimated_monthly_cost,estimated_savings
05/08/2020 20:12:12,UI,"Starion Energy, Inc.",119941,False,56,12,,0.00,0.00,1.00,Fixed,0.1029,,0.00,Contact supplier regarding the renewable energy content of this offer.,False,True,77.18,2.03
05/08/2020 20:12:12,UI,"Connecticut Gas &amp; Electric, Inc.",120846,False,57,24,,50.00,0.00,1.00,Fixed,0.1030,,0.00,,False,False,77.25,1.96
05/08/2020 20:12:12,UI,"Connecticut Gas &amp; Electric, Inc.",120851,False,58,36,,50.00,0.00,1.00,Fixed,0.1039,,0.00,,False,False,77.93,1.28
05/08/2020 20:12:12,UI,"Clearview Electric, Inc.",82371,False,59,12,,50.00,0.00,1.00,Fixed,0.1079,,0.00,"Electric vehicle charger rebate and free weekend EV charging, not to exceed 250 kWhrs per month. Contact supplier for details.",False,False,80.93,-1.72
05/08/2020 20:12:12,UI,"Connecticut Gas &amp; Electric, Inc.",120861,False,60,48,,50.00,0.00,1.00,Fixed,0.1080,,0.00,,False,False,81.00,-1.79
05/08/2020 20:12:12,UI,"Liberty Power Holdings, LLC",121496,False,61,24,,50.00,0.00,1.00,Fixed,0.1098,,0.00,$30 Gift Card Offer upon completion of plan’s 6th billing cycle.,False,False,82.35,-3.14
05/08/2020 20:12:12,UI,Ambit Energy,114301,False,62,12,,0.00,0.00,0.29,Fixed,0.1100,,0.00,,False,False,82.50,-3.29
05/08/2020 20:12:12,UI,Town Square Energy,97701,False,63,12,,0.00,0.00,1.00,Fixed,0.1189,,0.00,,False,False,89.18,-9.97
05/08/2020 20:12:12,UI,Think Energy,121321,False,64,24,,45.00,0.00,1.00,Fixed,0.1200,,0.00,,False,True,90.00,-10.79
05/08/2020 20:12:12,UI,Think Energy,121311,False,65,12,,45.00,0.00,1.00,Fixed,0.1270,,0.00,,False,True,95.25,-16.04
05/08/2020 20:12:12,UI,Think Energy,121316,False,66,18,,45.00,0.00,1.00,Fixed,0.1280,,0.00,,False,True,96.00,-16.79
05/08/2020 20:12:12,UI,"Choice Energy, LLC",115191,False,67,24,,50.00,0.00,0.29,Fixed,0.1299,,0.00,"Effective 1/1/2020.   Offered until 12/31/2020, but may expire earlier at supplier's discretion.",False,True,97.43,-18.22
05/08/2020 20:12:12,UI,Ambit Energy,114316,False,68,12,,0.00,0.00,1.00,Fixed,0.1300,,0.00,,False,False,97.50,-18.29
05/08/2020 20:12:12,UI,Think Energy,121306,False,69,6,,45.00,0.00,1.00,Fixed,0.1360,,0.00,,False,True,102.00,-22.79
