date_downloaded,TDU_service_territory,supplier_name,plan_id,incumbent_flag,plan_order_rank,contract_term_1,contract_term_2,early_termination_fee,enrollment_fee,percent_renewable,rate_type,variable_rate_1,variable_rate_2,fixed_charge,additional_incentives,enroll_online,new_customer_only,estimated_monthly_cost,estimated_savings
2020-03-31,UIResidentialCustomers,"Discount Power, Inc.",119176,False,40,18,,50.00,0.00,1.00,Fixed,0.0959,,0.00,Includes monthly online shopping/dining rewards program.,True,True,71.93,7.28
2020-03-31,UIResidentialCustomers,"XOOM Energy Connecticut, LLC",117701,False,41,12,,50.00,0.00,0.50,Fixed,0.0959,,0.00,,False,False,71.93,7.28
2020-03-31,UIResidentialCustomers,"Major Energy Electric Services, LLC",118131,False,42,24,,0.00,0.00,0.29,Fixed,0.0969,,0.00,,True,True,72.68,6.53
2020-03-31,UIResidentialCustomers,"Starion Energy, Inc.",118481,False,43,8,,0.00,0.00,1.00,Fixed,0.0969,,0.00,Contact supplier regarding the renewable energy content of this offer.,False,True,72.68,6.53
2020-03-31,UIResidentialCustomers,"Viridian Energy, LLC",118056,False,44,24,,50.00,0.00,0.50,Fixed,0.0976,,0.00,,False,False,73.20,6.01
2020-03-31,UIResidentialCustomers,"Major Energy Electric Services, LLC",118121,False,45,12,,0.00,0.00,0.29,Fixed,0.0979,,0.00,,True,True,73.43,5.78
2020-03-31,UIResidentialCustomers,"XOOM Energy Connecticut, LLC",117711,False,46,12,,50.00,0.00,0.29,Fixed,0.0979,,0.00,Supplier will make a charitable donation based on customer usage. Contact XOOM for details.,False,False,73.43,5.78
2020-03-31,UIResidentialCustomers,"Viridian Energy, LLC",118051,False,47,12,,50.00,0.00,0.50,Fixed,0.0986,,0.00,,False,False,73.95,5.26
2020-03-31,UIResidentialCustomers,"Major Energy Electric Services, LLC",118151,False,48,24,,0.00,0.00,1.00,Fixed,0.0989,,0.00,,True,True,74.18,5.03
2020-03-31,UIResidentialCustomers,"Connecticut Gas &amp; Electric, Inc.",117841,False,49,18,,50.00,0.00,0.29,Fixed,0.0990,,0.00,,False,False,74.25,4.96
2020-03-31,UIResidentialCustomers,Ambit Energy,114311,False,50,6,,0.00,0.00,0.29,Fixed,0.0995,,0.00,,False,False,74.63,4.58
2020-03-31,UIResidentialCustomers,"Constellation NewEnergy, Inc.",117686,False,51,12,,50.00,0.00,0.29,Fixed,0.0999,,0.00,,False,False,74.93,4.28
2020-03-31,UIResidentialCustomers,"Major Energy Electric Services, LLC",118141,False,52,12,,0.00,0.00,1.00,Fixed,0.0999,,0.00,,True,True,74.93,4.28
2020-03-31,UIResidentialCustomers,"XOOM Energy Connecticut, LLC",117706,False,53,12,,50.00,0.00,0.29,Fixed,0.0999,,0.00,,False,False,74.93,4.28
2020-03-31,UIResidentialCustomers,"XOOM Energy Connecticut, LLC",117731,False,54,18,,50.00,0.00,0.29,Fixed,0.0999,,0.00,,False,False,74.93,4.28
2020-03-31,UIResidentialCustomers,Think Energy,113541,False,55,24,,45.00,0.00,1.00,Fixed,0.1000,,0.00,,False,True,75.00,4.21
2020-03-31,UIResidentialCustomers,"Constellation NewEnergy, Inc.",117691,False,56,12,,50.00,0.00,1.00,Fixed,0.1019,,0.00,,False,False,76.43,2.78
2020-03-31,UIResidentialCustomers,Think Energy,113531,False,57,12,,45.00,0.00,1.00,Fixed,0.1070,,0.00,,False,True,80.25,-1.04
2020-03-31,UIResidentialCustomers,Think Energy,113536,False,58,18,,45.00,0.00,1.00,Fixed,0.1070,,0.00,,False,True,80.25,-1.04
2020-03-31,UIResidentialCustomers,"Clearview Electric, Inc.",82371,False,59,12,,50.00,0.00,1.00,Fixed,0.1079,,0.00,"Electric vehicle charger rebate and free weekend EV charging, not to exceed 250 kWhrs per month. Contact supplier for details.",False,False,80.93,-1.72
2020-03-31,UIResidentialCustomers,"Connecticut Gas &amp; Electric, Inc.",117826,False,60,36,,50.00,0.00,1.00,Fixed,0.1090,,0.00,,False,False,81.75,-2.54
2020-03-31,UIResidentialCustomers,"Connecticut Gas &amp; Electric, Inc.",117821,False,61,24,,50.00,0.00,1.00,Fixed,0.1098,,0.00,,False,False,82.35,-3.14
2020-03-31,UIResidentialCustomers,Ambit Energy,114301,False,62,12,,0.00,0.00,0.29,Fixed,0.1100,,0.00,,False,False,82.50,-3.29
2020-03-31,UIResidentialCustomers,"Connecticut Gas &amp; Electric, Inc.",117816,False,63,12,,50.00,0.00,1.00,Fixed,0.1110,,0.00,,False,False,83.25,-4.04
2020-03-31,UIResidentialCustomers,"Liberty Power Holdings, LLC",119091,False,64,24,,50.00,0.00,1.00,Fixed,0.1124,,0.00,$30 rebate after 6 months.,False,False,84.30,-5.09
2020-03-31,UIResidentialCustomers,Think Energy,113526,False,65,6,,45.00,0.00,1.00,Fixed,0.1140,,0.00,,False,True,85.50,-6.29
2020-03-31,UIResidentialCustomers,Town Square Energy,97701,False,66,12,,0.00,0.00,1.00,Fixed,0.1189,,0.00,,False,False,89.18,-9.97
2020-03-31,UIResidentialCustomers,"Connecticut Gas &amp; Electric, Inc.",117846,False,67,48,,50.00,0.00,1.00,Fixed,0.1200,,0.00,,False,False,90.00,-10.79
2020-03-31,UIResidentialCustomers,"Choice Energy, LLC",115191,False,68,24,,50.00,0.00,0.29,Fixed,0.1299,,0.00,"Effective 1/1/2020.   Offered until 12/31/2020, but may expire earlier at supplier's discretion.",False,True,97.43,-18.22
2020-03-31,UIResidentialCustomers,Ambit Energy,114316,False,69,12,,0.00,0.00,1.00,Fixed,0.1300,,0.00,,False,False,97.50,-18.29
